mean_energy,std_energy,median_energy,top_bin_1,top_bin_2,top_bin_3,time_mean_mean,time_mean_std,file_id,species
-45.418584389884344,13.580440179806935,-47.55583381652832,38,37,39,-45.418584389884344,5.88464896184241,ML638023294,eastern_narrow_mouthed_toad
0.0,0.0,0.0,63,62,61,0.0,0.0,ML639532507,eastern_narrow_mouthed_toad
-41.14449245271785,14.766866130011278,-45.87026596069336,58,57,59,-41.14449245271785,1.1448580668136372,ML640727666,eastern_narrow_mouthed_toad
-23.569277248291293,8.855239642298185,-24.284093856811523,51,50,52,-23.569277248291293,0.751408417735315,ML642215943,eastern_narrow_mouthed_toad
-28.319819159442755,9.46749260693746,-30.22413730621338,58,59,53,-28.319819159442755,1.5774804862635217,ML642288638,eastern_narrow_mouthed_toad
-32.803434442201514,12.938329955577556,-36.22394943237305,54,53,49,-32.803434442201514,3.3578010253956068,"Narrow-mouthed_toad,_Gastrophryne_carolinensis",eastern_narrow_mouthed_toad
-60.151846220954525,23.15521840390009,-80.0,48,47,46,-60.151846220954525,21.914997275919852,XC1000480_-_Eastern_Narrow-mouthed_Toad_-_Gastrophryne_carolinensis,eastern_narrow_mouthed_toad
-39.14661345784736,9.01646785359913,-40.732948303222656,52,53,51,-39.14661345784736,3.631462318559046,XC883330_-_Eastern_Narrow-mouthed_Toad_-_Gastrophryne_carolinensis,eastern_narrow_mouthed_toad
-36.55374741149751,8.545269174046558,-38.52873611450195,52,53,51,-36.55374741149751,2.9919364812338434,XC883331_-_Eastern_Narrow-mouthed_Toad_-_Gastrophryne_carolinensis,eastern_narrow_mouthed_toad
-24.975158304615668,8.229616065462162,-25.486351013183594,58,57,46,-24.975158304615668,2.669030031593019,XC890980_-_Eastern_Narrow-mouthed_Toad_-_Gastrophryne_carolinensis,eastern_narrow_mouthed_toad
-49.36166667203546,22.352207015779246,-49.814130783081055,37,36,35,-49.36166667203546,11.661651253457382,XC890982_-_Eastern_Narrow-mouthed_Toad_-_Gastrophryne_carolinensis,eastern_narrow_mouthed_toad
-50.6408367209707,13.585587229038065,-52.17283248901367,41,40,42,-50.6408367209707,7.181616710610163,XC977672_-_Eastern_Narrow-mouthed_Toad_-_Gastrophryne_carolinensis,eastern_narrow_mouthed_toad
-42.17588961212582,10.887333211646066,-44.784488677978516,41,40,42,-42.17588961212582,5.750581802144192,XC983464_-_Eastern_Narrow-mouthed_Toad_-_Gastrophryne_carolinensis,eastern_narrow_mouthed_toad
-48.77325398082523,13.450370551145035,-49.69358253479004,26,25,27,-48.77325398082523,7.271586973250312,105100,eastern_spadefoot_toad
-44.38930084350629,17.261565453099312,-44.436737060546875,24,25,26,-44.38930084350629,3.779192395006057,59-Eastern-Spadefoot-call,eastern_spadefoot_toad
-36.54407493465876,16.82377304329206,-32.27875900268555,38,39,40,-36.54407493465876,2.052037383394034,dlg_ggpd_n200-g2-m1-2003-c3-track-88,eastern_spadefoot_toad
-44.42227390308253,16.80072753590886,-44.92717170715332,24,25,26,-44.42227390308253,3.953728595175663,dlg_ggpd_n200-g2-m1-2013-c3-track-59,eastern_spadefoot_toad
-36.52306887687221,16.826135204248512,-32.23081588745117,38,39,40,-36.52306887687221,2.039569309124459,dlg_ggpd_n200-g2-m1-2013-c3-track-90,eastern_spadefoot_toad
-47.90341850067651,17.900798401818562,-47.87718391418457,25,24,26,-47.90341850067651,3.9690754687372314,Eastern_Spadefoot_Toad___Scaphiopus_holbrookii,eastern_spadefoot_toad
-38.88602903201796,16.030214094977673,-37.17767143249512,26,25,24,-38.88602903201796,4.409912672787101,Eastern_Spadefoot_Toad_Calling_(Scaphiopus_holbrooki),eastern_spadefoot_toad
-46.97409897541364,13.190779021905223,-47.46220779418945,26,27,25,-46.97409897541364,5.481217412381862,ML207805,eastern_spadefoot_toad
-42.99644493040242,11.935798244506145,-44.23836135864258,38,39,40,-42.99644493040242,5.232768353906386,ML207806,eastern_spadefoot_toad
-38.96471671756625,13.382363285800576,-40.25973129272461,27,28,26,-38.96471671756625,6.138491308385939,ML207807,eastern_spadefoot_toad
-60.74519575288705,20.9740642551104,-80.0,38,39,37,-60.74519575288705,19.82679777503991,ML207808,eastern_spadefoot_toad
-56.88011918324121,18.143437535331458,-52.13353729248047,50,49,51,-56.88011918324121,16.6093255109107,ML207809,eastern_spadefoot_toad
-38.3126819307663,13.399535111032959,-37.863874435424805,39,38,40,-38.3126819307663,5.469039201829404,ML207988,eastern_spadefoot_toad
-41.52081172320378,14.58560462079381,-40.77490425109863,39,40,38,-41.52081172320378,7.374057745588305,ML207990,eastern_spadefoot_toad
-41.56444635261239,14.06580453702057,-40.665626525878906,39,40,38,-41.56444635261239,5.322068748751471,ML207991,eastern_spadefoot_toad
-41.56444635261239,14.06580453702057,-40.665626525878906,39,40,38,-41.56444635261239,5.322068748751471,ML207993,eastern_spadefoot_toad
-59.31763106515402,23.81744784487474,-80.0,29,28,27,-59.31763106515402,16.867933045031766,Spadefoot_Toad_Calling,eastern_spadefoot_toad
-53.397297863236986,18.230395949980352,-53.17359924316406,30,31,29,-53.397297863236986,13.622215749219333,140101,fowlers_toad
-50.72994720894334,11.935780167464813,-51.67304611206055,25,26,24,-50.72994720894334,5.423004764984325,185133,fowlers_toad
-73.37397197718687,16.38237512573933,-80.0,31,30,32,-73.37397197718687,4.29947081895789,55-Fowlers-Toad-call,fowlers_toad
-46.73443494795923,13.855106958435538,-47.59718894958496,33,34,32,-46.73443494795923,3.4817162562437987,Calling_Male_Fowler's_Toad,fowlers_toad
-37.80164798783039,12.5426196106122,-38.3009147644043,40,41,32,-37.80164798783039,2.2641606505452914,dlg_ggpd_n200-g2-m1-2003-c3-track-78,fowlers_toad
-47.34847302947479,16.979728388997913,-48.72389602661133,43,42,44,-47.34847302947479,5.498972617255229,dlg_ggpd_n200-g2-m1-2003-c3-track-82,fowlers_toad
-73.77938818271227,16.426522591426064,-80.0,31,30,32,-73.77938818271227,4.006870880423663,dlg_ggpd_n200-g2-m1-2013-c3-track-55,fowlers_toad
-37.80610307062308,12.568036568212003,-38.28000259399414,40,41,32,-37.80610307062308,2.3098317085397406,dlg_ggpd_n200-g2-m1-2013-c3-track-80,fowlers_toad
-47.34770092032763,16.979128354455117,-48.71135711669922,43,42,44,-47.34770092032763,5.504746292985975,dlg_ggpd_n200-g2-m1-2013-c3-track-84,fowlers_toad
-65.77434828932766,16.787065170794765,-70.00286865234375,31,30,32,-65.77434828932766,13.247935643857122,Fowler's_Toad_(Anaxyrus_fowleri)_Call,fowlers_toad
-73.93424082092785,16.056834521579944,-80.0,31,30,32,-73.93424082092785,3.3801285346212877,Fowler's_Toad___Bufo_fowleri,fowlers_toad
-31.464291056440906,12.787489988519702,-31.696163177490234,40,41,39,-31.464291056440906,9.151981502390898,Fowler's_Toad_Call,fowlers_toad
-55.54618717660898,11.50780780277699,-58.5064754486084,30,31,29,-55.54618717660898,5.081253999782509,Fowler's_Toad_Calling,fowlers_toad
-26.831650625317945,21.91933772999755,-17.564749717712402,32,44,31,-26.831650625317945,0.6376761102409844,Fowler's_Toad_calling_(1),fowlers_toad
-53.9985625793306,12.133793954060865,-55.16873359680176,32,31,30,-53.9985625793306,4.36309601915929,Fowler's_Toad_calling_(2),fowlers_toad
-52.11284264310192,12.441615826907954,-55.922311782836914,0,1,2,-52.11284264310192,5.011419850076309,Fowler's_Toad_calling_(3),fowlers_toad
-38.657454064647446,11.568211996788932,-39.82038116455078,37,36,38,-38.657454064647446,2.4328985424337457,Fowler's_Toad_Calling_(4),fowlers_toad
-42.39340304398343,14.738309146214222,-42.21835899353027,28,29,30,-42.39340304398343,1.4387291803653246,Fowler_Toads_Calling,fowlers_toad
-45.91564470571044,13.497600677166908,-47.85874938964844,40,41,39,-45.91564470571044,2.9421524300564186,Fowlers_Toad,fowlers_toad
-51.12213465896394,18.79032198677302,-51.79204750061035,45,44,46,-51.12213465896394,13.504073808071375,ML184388,fowlers_toad
-48.55233417330375,9.402415927448821,-51.0655460357666,48,47,49,-48.55233417330375,3.6360279536454363,ML184393,fowlers_toad
-49.95623002756223,11.917103637460862,-52.18062210083008,30,29,28,-49.95623002756223,6.754622324963335,ML184394,fowlers_toad
-35.751148149786026,13.557839205480269,-33.020042419433594,38,37,54,-35.751148149786026,3.433216561549664,ML196654,fowlers_toad
-36.43695807337692,13.443889090749671,-34.760536193847656,37,38,54,-36.43695807337692,3.3621905666540126,ML196655,fowlers_toad
-45.34978362997419,14.341085793910528,-49.05083084106445,31,32,30,-45.34978362997419,2.1096369366485606,ML203585,fowlers_toad
-45.34978362997419,14.341085793910528,-49.05083084106445,31,32,30,-45.34978362997419,2.1096369366485606,ML207015,fowlers_toad
-52.91474478202602,9.189843673669088,-55.801422119140625,31,32,30,-52.91474478202602,3.908155996149564,ML207045,fowlers_toad
-46.57831641855345,14.007098908717465,-45.68441390991211,51,52,34,-46.57831641855345,13.035602047133649,ML207046,fowlers_toad
-45.353126711400094,17.991008634242615,-42.65847587585449,25,26,27,-45.353126711400094,4.271718918776376,ML207838,fowlers_toad
-44.82163294358071,16.819684776926813,-43.92049217224121,26,27,25,-44.82163294358071,4.596378838387658,ML207849,fowlers_toad
-49.839823885438335,8.477392180709948,-50.495628356933594,31,29,30,-49.839823885438335,2.9282408300731695,ML470847291,fowlers_toad
-40.485621351342466,7.397716693495986,-40.81075668334961,29,31,30,-40.485621351342466,1.467412982272412,ML470847311,fowlers_toad
-26.816009451905288,9.946793443915373,-28.900403022766113,35,45,34,-26.816009451905288,0.7427339360965313,ML506565541,fowlers_toad
-26.816009451905288,9.946793443915373,-28.900403022766113,35,45,34,-26.816009451905288,0.7427339360965313,ML506565641,fowlers_toad
-26.816009451905288,9.946793443915373,-28.900403022766113,35,45,34,-26.816009451905288,0.7427339360965313,ML636866266,fowlers_toad
-47.66045295649366,12.6907545095867,-51.16782760620117,30,29,31,-47.66045295649366,5.61097673290363,ML638967278,fowlers_toad
-47.66045295649366,12.6907545095867,-51.16782760620117,30,29,31,-47.66045295649366,5.61097673290363,ML640206621,fowlers_toad
-43.12472721049238,12.8535870666596,-45.71655082702637,29,30,28,-43.12472721049238,1.993324789406676,ML640206715,fowlers_toad
-52.200551299857985,18.31653167835371,-50.513200759887695,31,32,30,-52.200551299857985,4.036951842974024,XC890998_-_Fowler's_Toad_-_Anaxyrus_fowleri,fowlers_toad
-51.43589592349917,16.84389815527602,-52.66453170776367,30,31,29,-51.43589592349917,3.0154489795846997,XC892840_-_Fowler's_Toad_-_Anaxyrus_fowleri,fowlers_toad
-56.82952348967439,16.281339542942778,-55.46835708618164,33,34,32,-56.82952348967439,3.6408474513595497,07-Green-Frog-call,green_frog
-51.437315475290724,13.635551024856788,-53.656538009643555,29,30,31,-51.437315475290724,9.852560862996334,380183,green_frog
-59.009715643341885,21.26229089382039,-51.40376091003418,39,40,41,-59.009715643341885,20.5442063562109,Call_of_the_Green_Frog,green_frog
-42.82012866762425,5.268461452578372,-42.08118438720703,57,44,41,-42.82012866762425,2.239489093475663,Calling_green_frog(s),green_frog
-57.185739182903845,10.202872814103978,-58.62993812561035,1,0,2,-57.185739182903845,6.9464350428656365,Calling_male_Green_Frog_(Lithobates_clamitans),green_frog
-56.695119132333176,16.413259055718587,-55.190752029418945,33,34,32,-56.695119132333176,3.6612441400841194,dlg_ggpd_n200-g2-m1-2003-c3-track-07,green_frog
-37.80164798783039,12.5426196106122,-38.3009147644043,40,41,32,-37.80164798783039,2.2641606505452914,dlg_ggpd_n200-g2-m1-2003-c3-track-78,green_frog
-54.37215383188354,15.836568727690258,-55.897613525390625,44,45,43,-54.37215383188354,2.9162181926372415,dlg_ggpd_n200-g2-m1-2003-c3-track-79,green_frog
-47.34847302947479,16.979728388997913,-48.72389602661133,43,42,44,-47.34847302947479,5.498972617255229,dlg_ggpd_n200-g2-m1-2003-c3-track-82,green_frog
-44.84265455053882,14.125922215242422,-46.50468444824219,43,42,41,-44.84265455053882,1.7120471570587306,dlg_ggpd_n200-g2-m1-2003-c3-track-86,green_frog
-40.43826359090354,14.812684041880594,-39.897470474243164,45,44,46,-40.43826359090354,2.9118095068226038,dlg_ggpd_n200-g2-m1-2003-c3-track-89,green_frog
-50.12495485325009,18.184795343675702,-49.79074478149414,35,34,36,-50.12495485325009,3.8843258629261146,dlg_ggpd_n200-g2-m1-2003-c3-track-90,green_frog
-37.80610307062308,12.568036568212003,-38.28000259399414,40,41,32,-37.80610307062308,2.3098317085397406,dlg_ggpd_n200-g2-m1-2013-c3-track-80,green_frog
-54.40769753710576,15.840796752596075,-55.94759750366211,44,45,43,-54.40769753710576,2.9065535807436746,dlg_ggpd_n200-g2-m1-2013-c3-track-81,green_frog
-47.34770092032763,16.979128354455117,-48.71135711669922,43,42,44,-47.34770092032763,5.504746292985975,dlg_ggpd_n200-g2-m1-2013-c3-track-84,green_frog
-44.8511637214165,14.126525096429297,-46.52886199951172,43,42,41,-44.8511637214165,1.7074197340016661,dlg_ggpd_n200-g2-m1-2013-c3-track-88,green_frog
-40.445776940066274,14.815808959087887,-39.88979911804199,45,44,46,-40.445776940066274,2.9120866861343617,dlg_ggpd_n200-g2-m1-2013-c3-track-91,green_frog
-50.10509174968831,18.191592243148833,-49.76661682128906,35,34,36,-50.10509174968831,3.8815310183097673,dlg_ggpd_n200-g2-m1-2013-c3-track-92,green_frog
-55.87595513687748,18.309324356578543,-52.888832092285156,27,26,28,-55.87595513687748,3.740748429212763,Green_Frog___Rana_clamitans,green_frog
-66.39968859406054,6.146504295333413,-66.31779098510742,15,16,14,-66.39968859406054,3.3177933934227353,Green_Frog_Advertisement_Call_(22_June_2022),green_frog
-57.01356627072992,15.993926255081812,-58.37351989746094,38,39,40,-57.01356627072992,12.865457706453673,Green_Frog_call,green_frog
-42.93197442262743,17.355534964784255,-41.1528434753418,31,30,32,-42.93197442262743,8.384256152602623,Green_frog_calling,green_frog
-43.57330552801455,17.875491361547343,-42.918521881103516,45,44,46,-43.57330552801455,3.365356163232126,ML202341,green_frog
-46.72595796269081,11.849002508327647,-49.484092712402344,31,32,30,-46.72595796269081,5.554144110387016,ML202345,green_frog
-46.97685706191923,11.076839178474831,-50.32240676879883,50,30,49,-46.97685706191923,5.400239316262569,ML202347,green_frog
-60.27112201162184,12.637862284807584,-62.29860496520996,47,48,46,-60.27112201162184,6.453384174149103,ML202349,green_frog
-58.500063517807256,13.07265381428511,-61.89906311035156,48,47,46,-58.500063517807256,4.659558088877645,ML202350,green_frog
-36.87925624221632,11.8346618952474,-38.402000427246094,44,45,43,-36.87925624221632,9.294514739214272,ML203566,green_frog
-40.80421465458975,4.955068021771478,-41.589839935302734,52,53,51,-40.80421465458975,2.127817288278343,ML205614,green_frog
-47.277773530069055,12.578238644221916,-46.41130065917969,50,49,51,-47.277773530069055,10.71602645309541,ML206084,green_frog
-38.2588825676668,8.555727748572384,-39.868812561035156,49,50,62,-38.2588825676668,3.095356665250904,ML206396,green_frog
-47.002257700828004,8.6444420782997,-46.18204116821289,39,38,40,-47.002257700828004,2.67950560430946,ML207578,green_frog
-39.484555801424236,9.085424049891593,-41.06916427612305,28,27,29,-39.484555801424236,1.8068437577433687,ML207647,green_frog
-70.23179571899281,16.816495661947968,-80.0,28,27,29,-70.23179571899281,15.707728074988475,ML207652,green_frog
-48.81955242110308,6.526529598033721,-49.860313415527344,28,29,27,-48.81955242110308,4.718490957545138,ML209650,green_frog
-55.50847672251012,13.454125858290558,-59.768760681152344,29,30,28,-55.50847672251012,9.953838413335566,ML224483,green_frog
-51.35512270361807,13.17171417714051,-54.36982345581055,29,30,28,-51.35512270361807,10.138595445527317,ML224484,green_frog
-44.24981791296166,9.856176458360505,-45.210432052612305,40,41,39,-44.24981791296166,6.2699721635426755,ML224485,green_frog
-70.85519533818739,17.17841517905815,-80.0,51,50,52,-70.85519533818739,15.864836516824838,ML272794,green_frog
-70.53874032140608,16.05853296131735,-80.0,31,30,32,-70.53874032140608,14.635728321409054,ML273045,green_frog
-52.76155726946977,8.045372522232828,-53.93981742858887,28,29,8,-52.76155726946977,4.481976871060905,ML273046,green_frog
-63.80728347941783,8.431259254655345,-65.41446685791016,44,39,43,-63.80728347941783,4.3829294889753845,ML273047,green_frog
-58.348750587544146,8.056453536764357,-59.84746742248535,39,40,38,-58.348750587544146,4.728900471376459,ML273048,green_frog
0.0,0.0,0.0,63,62,61,0.0,0.0,ML273058,green_frog
-47.48803940114593,10.078714382806977,-48.775699615478516,28,29,27,-47.48803940114593,5.407166390157895,ML307051,green_frog
-59.43657440527962,12.62983490092265,-62.0761775970459,28,27,29,-59.43657440527962,9.389393044895904,ML307052,green_frog
-50.064380609726406,11.606926559022119,-48.06159210205078,6,7,31,-50.064380609726406,2.610836234637068,ML455592871,green_frog
-43.49506596202493,10.401980854575475,-42.693267822265625,53,54,52,-43.49506596202493,6.366586732393958,ML506567171,green_frog
-38.71674947272943,8.588632926101438,-38.68165969848633,61,60,62,-38.71674947272943,4.972536225190793,ML634247309,green_frog
-38.317146592378066,26.16885260959235,-24.412240982055664,57,58,56,-38.317146592378066,25.92124975605798,ML634896387,green_frog
-41.955829494825096,10.127235303524376,-44.266733169555664,49,50,54,-41.955829494825096,3.2881874169453518,ML635694508,green_frog
-41.955829494825096,10.127235303524376,-44.266733169555664,49,50,54,-41.955829494825096,3.2881874169453518,ML636127371,green_frog
-31.82088732389245,8.869501017556601,-32.51428985595703,52,53,51,-31.82088732389245,2.3667455760655063,ML636467978,green_frog
-55.693889632648215,10.543980084635693,-56.69580841064453,51,50,52,-55.693889632648215,3.585178164149166,ML636468524,green_frog
-51.11541899416397,8.836561358138182,-52.94626998901367,51,50,52,-51.11541899416397,3.272967139038409,ML636468579,green_frog
-43.60241299898746,5.002399700461627,-43.80760383605957,58,57,52,-43.60241299898746,3.2863127920704773,ML637230210,green_frog
